product_name,product_category,product_size,region,country,city,venue,year,year_month,month,product_price,qty_sold_monthly,monthly_sales,avg_product_sales_by_month_of_the_year
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-06,6,5.99,13,77.87,63.73
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-07,7,5.99,8,47.92,52.47
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-09,9,5.99,7,41.93,47.42
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-10,10,5.99,16,95.84,48.42
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-11,11,5.99,13,77.87,54.39
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2023,2023-12,12,5.99,9,53.91,53.19
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-01,1,5.99,9,53.91,59.65
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-02,2,5.99,6,35.94,52.76
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-03,3,5.99,11,65.89,51.43
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-04,4,5.99,17,101.83,61.1
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-05,5,5.99,14,83.86,57.5
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-06,6,5.99,19,113.81,63.73
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-07,7,5.99,16,95.84,52.47
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-08,8,5.99,13,77.87,58.34
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-09,9,5.99,14,83.86,47.42
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-10,10,5.99,8,47.92,48.42
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-11,11,5.99,6,35.94,54.39
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2024,2024-12,12,5.99,7,41.93,53.19
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2025,2025-02,2,5.99,13,77.87,52.76
multigrain toast with butter,food,one size,LATAM,Peru,Lima,Lima,2025,2025-03,3,5.99,2,11.98,51.43
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-03,3,5.99,15,89.85,51.43
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-04,4,5.99,8,47.92,61.1
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-05,5,5.99,7,41.93,57.5
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-06,6,5.99,19,113.81,63.73
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-07,7,5.99,12,71.88,52.47
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-08,8,5.99,15,89.85,58.34
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-09,9,5.99,3,17.97,47.42
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-10,10,5.99,7,41.93,48.42
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-11,11,5.99,9,53.91,54.39
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2020,2020-12,12,5.99,9,53.91,53.19
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-01,1,5.99,16,95.84,59.65
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-02,2,5.99,5,29.95,52.76
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-03,3,5.99,9,53.91,51.43
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-04,4,5.99,13,77.87,61.1
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-05,5,5.99,6,35.94,57.5
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-06,6,5.99,7,41.93,63.73
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-07,7,5.99,12,71.88,52.47
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-08,8,5.99,5,29.95,58.34
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-09,9,5.99,4,23.96,47.42
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-10,10,5.99,3,17.97,48.42
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-11,11,5.99,3,17.97,54.39
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2021,2021-12,12,5.99,12,71.88,53.19
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-01,1,5.99,13,77.87,59.65
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-02,2,5.99,8,47.92,52.76
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-03,3,5.99,12,71.88,51.43
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-04,4,5.99,7,41.93,61.1
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-05,5,5.99,5,29.95,57.5
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-06,6,5.99,14,83.86,63.73
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-07,7,5.99,8,47.92,52.47
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-08,8,5.99,12,71.88,58.34
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-09,9,5.99,4,23.96,47.42
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-10,10,5.99,1,5.99,48.42
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-11,11,5.99,4,23.96,54.39
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2022,2022-12,12,5.99,14,83.86,53.19
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-01,1,5.99,15,89.85,59.65
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-02,2,5.99,8,47.92,52.76
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-03,3,5.99,8,47.92,51.43
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-04,4,5.99,9,53.91,61.1
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-05,5,5.99,13,77.87,57.5
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-06,6,5.99,16,95.84,63.73
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-07,7,5.99,4,23.96,52.47
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-08,8,5.99,6,35.94,58.34
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-09,9,5.99,10,59.9,47.42
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-10,10,5.99,5,29.95,48.42
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-11,11,5.99,10,59.9,54.39
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2023,2023-12,12,5.99,6,35.94,53.19
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-01,1,5.99,4,23.96,59.65
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-02,2,5.99,12,71.88,52.76
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-03,3,5.99,20,119.8,51.43
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-04,4,5.99,12,71.88,61.1
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-05,5,5.99,5,29.95,57.5
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-06,6,5.99,6,35.94,63.73
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-07,7,5.99,33,197.67,52.47
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-08,8,5.99,14,83.86,58.34
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-10,10,5.99,5,29.95,48.42
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-11,11,5.99,6,35.94,54.39
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2024,2024-12,12,5.99,7,41.93,53.19
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2025,2025-01,1,5.99,14,83.86,59.65
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2025,2025-02,2,5.99,8,47.92,52.76
multigrain toast with butter,food,one size,North America,USA,Miami,Miami,2025,2025-03,3,5.99,1,5.99,51.43
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-02,2,5.99,6,35.94,52.76
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-03,3,5.99,13,77.87,51.43
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-04,4,5.99,10,59.9,61.1
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-05,5,5.99,4,23.96,57.5
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-06,6,5.99,7,41.93,63.73
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-07,7,5.99,4,23.96,52.47
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-08,8,5.99,8,47.92,58.34
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-09,9,5.99,3,17.97,47.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-10,10,5.99,8,47.92,48.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-11,11,5.99,7,41.93,54.39
multigrain toast with butter,food,one size,North America,USA,New York,New York,2020,2020-12,12,5.99,12,71.88,53.19
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-01,1,5.99,4,23.96,59.65
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-02,2,5.99,5,29.95,52.76
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-03,3,5.99,7,41.93,51.43
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-04,4,5.99,5,29.95,61.1
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-05,5,5.99,12,71.88,57.5
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-06,6,5.99,11,65.89,63.73
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-07,7,5.99,7,41.93,52.47
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-08,8,5.99,1,5.99,58.34
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-09,9,5.99,5,29.95,47.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-10,10,5.99,11,65.89,48.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-11,11,5.99,6,35.94,54.39
multigrain toast with butter,food,one size,North America,USA,New York,New York,2021,2021-12,12,5.99,9,53.91,53.19
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-01,1,5.99,8,47.92,59.65
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-02,2,5.99,5,29.95,52.76
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-03,3,5.99,18,107.82,51.43
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-04,4,5.99,10,59.9,61.1
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-05,5,5.99,11,65.89,57.5
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-06,6,5.99,5,29.95,63.73
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-07,7,5.99,2,11.98,52.47
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-09,9,5.99,3,17.97,47.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-10,10,5.99,8,47.92,48.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-11,11,5.99,9,53.91,54.39
multigrain toast with butter,food,one size,North America,USA,New York,New York,2022,2022-12,12,5.99,9,53.91,53.19
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-01,1,5.99,6,35.94,59.65
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-02,2,5.99,13,77.87,52.76
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-03,3,5.99,1,5.99,51.43
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-04,4,5.99,3,17.97,61.1
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-05,5,5.99,11,65.89,57.5
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-06,6,5.99,8,47.92,63.73
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-07,7,5.99,10,59.9,52.47
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-08,8,5.99,18,107.82,58.34
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-09,9,5.99,10,59.9,47.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-10,10,5.99,9,53.91,48.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-11,11,5.99,4,23.96,54.39
multigrain toast with butter,food,one size,North America,USA,New York,New York,2023,2023-12,12,5.99,17,101.83,53.19
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-01,1,5.99,17,101.83,59.65
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-02,2,5.99,2,11.98,52.76
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-03,3,5.99,3,17.97,51.43
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-04,4,5.99,12,71.88,61.1
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-05,5,5.99,8,47.92,57.5
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-06,6,5.99,14,83.86,63.73
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-07,7,5.99,2,11.98,52.47
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-08,8,5.99,10,59.9,58.34
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-09,9,5.99,12,71.88,47.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-10,10,5.99,8,47.92,48.42
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-11,11,5.99,10,59.9,54.39
multigrain toast with butter,food,one size,North America,USA,New York,New York,2024,2024-12,12,5.99,5,29.95,53.19
multigrain toast with butter,food,one size,North America,USA,New York,New York,2025,2025-01,1,5.99,2,11.98,59.65
multigrain toast with butter,food,one size,North America,USA,New York,New York,2025,2025-02,2,5.99,14,83.86,52.76
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-03,3,5.99,2,11.98,51.43
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-04,4,5.99,17,101.83,61.1
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-05,5,5.99,14,83.86,57.5
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-06,6,5.99,5,29.95,63.73
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-07,7,5.99,1,5.99,52.47
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-08,8,5.99,18,107.82,58.34
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-09,9,5.99,17,101.83,47.42
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-10,10,5.99,11,65.89,48.42
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-11,11,5.99,1,5.99,54.39
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2020,2020-12,12,5.99,1,5.99,53.19
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-01,1,5.99,6,35.94,59.65
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-02,2,5.99,1,5.99,52.76
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-03,3,5.99,11,65.89,51.43
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-04,4,5.99,7,41.93,61.1
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-05,5,5.99,15,89.85,57.5
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-06,6,5.99,20,119.8,63.73
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-07,7,5.99,8,47.92,52.47
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-08,8,5.99,9,53.91,58.34
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-09,9,5.99,3,17.97,47.42
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-10,10,5.99,6,35.94,48.42
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-11,11,5.99,20,119.8,54.39
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2021,2021-12,12,5.99,5,29.95,53.19
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2022,2022-01,1,5.99,13,77.87,59.65
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2022,2022-02,2,5.99,10,59.9,52.76
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2022,2022-03,3,5.99,9,53.91,51.43
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2022,2022-04,4,5.99,6,35.94,61.1
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2022,2022-05,5,5.99,16,95.84,57.5
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2022,2022-06,6,5.99,15,89.85,63.73
multigrain toast with butter,food,one size,North America,USA,Seattle,Seattle,2022,2022-07,7,5.99,8,47.92,52.47
